year;month;day;hora;marginalPT;marginalES
2018;06;03;1;64.97;64.97
2018;06;03;2;64.93;64.93
2018;06;03;3;62.86;62.86
2018;06;03;4;61.37;61.37
2018;06;03;5;56.64;56.64
2018;06;03;6;52;52
2018;06;03;7;50.2;50.2
2018;06;03;8;49.95;49.95
2018;06;03;9;50;50
2018;06;03;10;53.01;53.01
2018;06;03;11;55;55
2018;06;03;12;54.64;54.64
2018;06;03;13;53.13;53.13
2018;06;03;14;52.04;52.04
2018;06;03;15;52.51;52.51
2018;06;03;16;49.71;49.71
2018;06;03;17;48.75;46.97
2018;06;03;18;47.92;46.87
2018;06;03;19;46.75;46.75
2018;06;03;20;49;49
2018;06;03;21;51.5;51.5
2018;06;03;22;63.03;63.03
2018;06;03;23;64.97;64.97
2018;06;03;24;61.79;61.79
2018;06;04;1;55.69;55.69
2018;06;04;2;51.94;51.94
2018;06;04;3;49.95;49.95
2018;06;04;4;49.66;49.66
2018;06;04;5;49;49
2018;06;04;6;49.89;49.89
2018;06;04;7;55;55
2018;06;04;8;61.01;61.01
2018;06;04;9;63.01;63.01
2018;06;04;10;63.35;63.35
2018;06;04;11;62.8;62.8
2018;06;04;12;61.79;61.79
2018;06;04;13;61.97;61.97
2018;06;04;14;61.29;61.29
2018;06;04;15;58.67;58.67
2018;06;04;16;56;56
2018;06;04;17;55;55
2018;06;04;18;56.07;56.07
2018;06;04;19;58.27;58.27
2018;06;04;20;61.79;61.79
2018;06;04;21;61.17;61.17
2018;06;04;22;64.53;64.53
2018;06;04;23;63.79;63.79
2018;06;04;24;58.51;58.51
2018;06;05;1;53.22;53.22
2018;06;05;2;52.33;52.33
2018;06;05;3;51;51
2018;06;05;4;50.17;50.17
2018;06;05;5;50.01;50.01
2018;06;05;6;50.79;50.79
2018;06;05;7;53.13;53.13
2018;06;05;8;58.01;58.01
2018;06;05;9;62.8;62.8
2018;06;05;10;63.9;63.9
2018;06;05;11;63.79;63.79
2018;06;05;12;62.8;62.8
2018;06;05;13;62.86;62.86
2018;06;05;14;62.87;62.87
2018;06;05;15;62.8;62.8
2018;06;05;16;60;60
2018;06;05;17;60;60
2018;06;05;18;60;60
2018;06;05;19;59.46;59.46
2018;06;05;20;62.7;62.7
2018;06;05;21;62.07;62.07
2018;06;05;22;64;64
2018;06;05;23;63;63
2018;06;05;24;59;59
2018;06;06;1;62.03;62.03
2018;06;06;2;61.33;61.33
2018;06;06;3;58.02;58.02
2018;06;06;4;56.64;56.64
2018;06;06;5;56.64;56.64
2018;06;06;6;57.52;57.52
2018;06;06;7;62.21;62.21
2018;06;06;8;64.29;64.93
2018;06;06;9;64.55;65.35
2018;06;06;10;64.96;65.65
2018;06;06;11;65.11;65.11
2018;06;06;12;65;65
2018;06;06;13;65.19;65.19
2018;06;06;14;65;65
2018;06;06;15;64.13;64.13
2018;06;06;16;62.86;62.86
2018;06;06;17;62.8;62.8
2018;06;06;18;62.79;62.79
2018;06;06;19;61.25;61.25
2018;06;06;20;63.31;63.31
2018;06;06;21;62.79;62.79
2018;06;06;22;64.4;64.4
2018;06;06;23;63.35;63.35
2018;06;06;24;62;62
2018;06;07;1;61.03;61.03
2018;06;07;2;60.96;60.96
2018;06;07;3;59.47;59.47
2018;06;07;4;56.64;56.64
2018;06;07;5;56.64;56.64
2018;06;07;6;56;56
2018;06;07;7;58.21;58.21
2018;06;07;8;60.96;60.96
2018;06;07;9;64.06;64.06
2018;06;07;10;65.2;65.2
2018;06;07;11;64.6;64.6
2018;06;07;12;64.6;64.6
2018;06;07;13;64.67;64.67
2018;06;07;14;63.73;63.73
2018;06;07;15;63.02;63.02
2018;06;07;16;62.99;62.99
2018;06;07;17;64;64
2018;06;07;18;64.29;64.29
2018;06;07;19;64.6;64.6
2018;06;07;20;65.51;65.51
2018;06;07;21;65.57;65.57
2018;06;07;22;65.96;65.96
2018;06;07;23;65.77;65.77
2018;06;07;24;64.6;64.6
2018;06;08;1;62.8;62.8
2018;06;08;2;62.01;62.01
2018;06;08;3;61.55;61.55
2018;06;08;4;60;60
2018;06;08;5;58.12;58.12
2018;06;08;6;58.31;58.31
2018;06;08;7;60.09;60.09
2018;06;08;8;61.6;61.6
2018;06;08;9;63.06;63.06
2018;06;08;10;64.6;64.6
2018;06;08;11;64.67;64.67
2018;06;08;12;64.6;64.6
2018;06;08;13;64.6;64.6
2018;06;08;14;63.5;63.5
2018;06;08;15;62.8;62.8
2018;06;08;16;61.55;61.55
2018;06;08;17;61.01;61.01
2018;06;08;18;61.01;61.01
2018;06;08;19;60.96;60.96
2018;06;08;20;61.9;61.9
2018;06;08;21;62.79;62.79
2018;06;08;22;63.5;63.5
2018;06;08;23;62.91;62.91
2018;06;08;24;61.9;61.9
2018;06;09;1;62.19;62.19
2018;06;09;2;61.1;61.1
2018;06;09;3;61.1;61.1
2018;06;09;4;61.1;61.1
2018;06;09;5;60.78;60.78
2018;06;09;6;59.59;59.59
2018;06;09;7;58.05;58.05
2018;06;09;8;56.47;56.47
2018;06;09;9;56.48;56.48
2018;06;09;10;60.96;60.96
2018;06;09;11;61.5;61.5
2018;06;09;12;61.03;61.03
2018;06;09;13;59.53;59.53
2018;06;09;14;59.59;59.59
2018;06;09;15;59.59;59.59
2018;06;09;16;53.1;53.1
2018;06;09;17;51.1;51.1
2018;06;09;18;50.34;50.34
2018;06;09;19;51.93;51.93
2018;06;09;20;56.07;56.07
2018;06;09;21;59.5;59.5
2018;06;09;22;62.78;62.78
2018;06;09;23;63.51;63.51
2018;06;09;24;62.79;62.79
2018;06;10;1;58.01;58.01
2018;06;10;2;57.12;57.12
2018;06;10;3;52.9;52.9
2018;06;10;4;52.97;52.97
2018;06;10;5;51.7;51.7
2018;06;10;6;51.62;51.62
2018;06;10;7;51.2;51.2
2018;06;10;8;50;50
2018;06;10;9;51.45;51.45
2018;06;10;10;53.5;53.5
2018;06;10;11;58.1;58.1
2018;06;10;12;59.01;59.01
2018;06;10;13;60;60
2018;06;10;14;60.6;60.6
2018;06;10;15;60.9;60.9
2018;06;10;16;60;60
2018;06;10;17;55;55
2018;06;10;18;52;52
2018;06;10;19;49.64;49.64
2018;06;10;20;51.49;51.49
2018;06;10;21;56.46;56.46
2018;06;10;22;62.62;62.62
2018;06;10;23;63.3;63.3
2018;06;10;24;62.16;62.16
2018;06;11;1;56.47;56.47
2018;06;11;2;54.9;54.9
2018;06;11;3;51.43;51.43
2018;06;11;4;51.43;51.43
2018;06;11;5;51.07;51.07
2018;06;11;6;51.67;51.67
2018;06;11;7;57.12;57.12
2018;06;11;8;59;59
2018;06;11;9;62.17;62.17
2018;06;11;10;63.04;63.04
2018;06;11;11;63.24;63.24
2018;06;11;12;63.44;63.44
2018;06;11;13;63.24;63.24
2018;06;11;14;63.04;63.04
2018;06;11;15;62.1;62.1
2018;06;11;16;60.87;60.87
2018;06;11;17;60.51;60.51
2018;06;11;18;60.2;60.2
2018;06;11;19;59.62;59.62
2018;06;11;20;59.09;59.09
2018;06;11;21;60.51;60.51
2018;06;11;22;62.78;62.78
2018;06;11;23;60.59;60.59
2018;06;11;24;58.37;58.37
2018;06;12;1;56.09;56.09
2018;06;12;2;52.01;52.01
2018;06;12;3;51.92;51.92
2018;06;12;4;51.42;51.42
2018;06;12;5;51.18;51.18
2018;06;12;6;51.48;51.48
2018;06;12;7;55.14;55.14
2018;06;12;8;55.02;55.02
2018;06;12;9;60.11;60.11
2018;06;12;10;60.51;60.51
2018;06;12;11;60.11;60.11
2018;06;12;12;60.11;60.11
2018;06;12;13;60.11;60.11
2018;06;12;14;59;59
2018;06;12;15;55.41;55.41
2018;06;12;16;51.5;51.5
2018;06;12;17;50.98;50.98
2018;06;12;18;51.62;51.62
2018;06;12;19;52.93;52.93
2018;06;12;20;54.08;54.08
2018;06;12;21;52.78;52.78
2018;06;12;22;58.39;58.39
2018;06;12;23;55.15;55.15
2018;06;12;24;50.66;50.66
2018;06;13;1;50.38;50.38
2018;06;13;2;51;51
2018;06;13;3;50;50
2018;06;13;4;48;48
2018;06;13;5;48;48
2018;06;13;6;49.65;49.65
2018;06;13;7;51.94;51.94
2018;06;13;8;54.05;54.05
2018;06;13;9;55.77;55.77
2018;06;13;10;55.2;55.2
2018;06;13;11;54.94;54.94
2018;06;13;12;55;55
2018;06;13;13;53.29;53.29
2018;06;13;14;54.05;54.05
2018;06;13;15;55;55
2018;06;13;16;53.85;53.85
2018;06;13;17;53.01;53.01
2018;06;13;18;52.7;52.7
2018;06;13;19;52.7;52.7
2018;06;13;20;54.94;54.94
2018;06;13;21;53.73;53.73
2018;06;13;22;55.09;55.09
2018;06;13;23;54.53;54.53
2018;06;13;24;51.71;51.71
2018;06;14;1;57.26;57.26
2018;06;14;2;57.05;57.05
2018;06;14;3;55.09;55.09
2018;06;14;4;54.98;54.98
2018;06;14;5;54.87;54.87
2018;06;14;6;55.09;55.09
2018;06;14;7;57.39;57.39
2018;06;14;8;54.98;54.98
2018;06;14;9;56.65;56.65
2018;06;14;10;58.75;58.75
2018;06;14;11;58.54;58.54
2018;06;14;12;58.5;58.5
2018;06;14;13;59.51;59.51
2018;06;14;14;59.29;59.29
2018;06;14;15;58.75;58.75
2018;06;14;16;59.67;59.67
2018;06;14;17;59.67;59.67
2018;06;14;18;59.67;59.67
2018;06;14;19;58.7;58.7
2018;06;14;20;57.02;57.02
2018;06;14;21;58.7;58.7
2018;06;14;22;60.11;60.11
2018;06;14;23;59.67;59.67
2018;06;14;24;58.24;58.24
2018;06;15;1;56.89;56.89
2018;06;15;2;57.38;57.38
2018;06;15;3;56.47;56.47
2018;06;15;4;55.19;55.19
2018;06;15;5;55.2;55.2
2018;06;15;6;56.89;56.89
2018;06;15;7;56.74;56.74
2018;06;15;8;59.92;59.92
2018;06;15;9;61.9;61.9
2018;06;15;10;61.76;61.76
2018;06;15;11;60.67;60.67
2018;06;15;12;60.46;60.46
2018;06;15;13;60.89;60.89
2018;06;15;14;60.54;60.54
2018;06;15;15;59.5;59.5
2018;06;15;16;57.51;57.51
2018;06;15;17;56.23;56.23
2018;06;15;18;56.69;56.69
2018;06;15;19;56.23;56.23
2018;06;15;20;56.35;56.35
2018;06;15;21;56.1;56.1
2018;06;15;22;56.49;56.49
2018;06;15;23;56.53;56.53
2018;06;15;24;53.12;53.12
2018;06;16;1;51.84;51.84
2018;06;16;2;51.22;51.22
2018;06;16;3;51.4;51.4
2018;06;16;4;51.1;51.1
2018;06;16;5;51.6;51.6
2018;06;16;6;51.4;51.4
2018;06;16;7;54;54
2018;06;16;8;51.63;51.63
2018;06;16;9;52.06;52.06
2018;06;16;10;52.19;52.19
2018;06;16;11;54.02;54.02
2018;06;16;12;55;55
2018;06;16;13;55;55
2018;06;16;14;55;55
2018;06;16;15;57;57
2018;06;16;16;52.11;52.11
2018;06;16;17;51.7;51.7
2018;06;16;18;51.2;51.2
2018;06;16;19;51.39;51.39
2018;06;16;20;51.18;51.18
